[Year],[M],[D],[H],[M],[S],[alpha],[dec]
[1904],[6],[4],[0],[0],[0.00],[1.4555992341],[7.904136369]
[1904],[6],[5],[0],[0],[0.00],[1.4677405512],[7.976211933]
[1904],[6],[6],[0],[0],[0.00],[1.4782203056],[8.031946299]
[1904],[6],[7],[0],[0],[0.00],[1.4927467315],[8.117894001]
[1904],[6],[8],[0],[0],[0.00],[1.5011437703],[8.162056435]
[1904],[6],[9],[0],[0],[0.00],[1.5164118653],[8.250131220]
[1904],[6],[10],[0],[0],[0.00],[1.5248361564],[8.296723820]
[1904],[6],[11],[0],[0],[0.00],[1.5385955299],[8.372887089]
[1904],[6],[12],[0],[0],[0.00],[1.5490382889],[8.433516431]
[1904],[6],[13],[0],[0],[0.00],[1.5598390946],[8.490254078]
[1904],[6],[14],[0],[0],[0.00],[1.5729200723],[8.566851497]
[1904],[6],[15],[0],[0],[0.00],[1.5810401243],[8.607966411]
[1904],[6],[16],[0],[0],[0.00],[1.5956008090],[8.691528676]
[1904],[6],[17],[0],[0],[0.00],[1.6028837470],[8.729755690]
[1904],[6],[18],[0],[0],[0.00],[1.6166830004],[8.805879158]
[1904],[6],[19],[0],[0],[0.00],[1.6253812832],[8.854836669]
[1904],[6],[20],[0],[0],[0.00],[1.6364883464],[8.912731771]
[1904],[6],[21],[0],[0],[0.00],[1.6478471193],[8.978362570]
[1904],[6],[22],[0],[0],[0.00],[1.6558688190],[9.017715628]
[1904],[6],[23],[0],[0],[0.00],[1.6693313418],[9.094528408]
[1904],[6],[24],[0],[0],[0.00],[1.6756772906],[9.125744312]
[1904],[6],[25],[0],[0],[0.00],[1.6892031333],[9.200145630]
[1904],[6],[26],[0],[0],[0.00],[1.6962044836],[9.237768342]
[1904],[6],[27],[0],[0],[0.00],[1.7075278589],[9.296531379]
[1904],[6],[28],[0],[0],[0.00],[1.7169716108],[9.350081829]
[1904],[6],[29],[0],[0],[0.00],[1.7250336721],[9.388732842]
[1904],[6],[30],[0],[0],[0.00],[1.7370317812],[9.456713315]
[1904],[7],[1],[0],[0],[0.00],[1.7426681920],[9.482430293]
[1904],[7],[2],[0],[0],[0.00],[1.7555582328],[9.553158517]
[1904],[7],[3],[0],[0],[0.00],[1.7609828037],[9.580240152]
[1904],[7],[4],[0],[0],[0.00],[1.7723407203],[9.639078480]
[1904],[7],[5],[0],[0],[0.00],[1.7797526195],[9.679913250]
[1904],[7],[6],[0],[0],[0.00],[1.7879155191],[9.718513046]
[1904],[7],[7],[0],[0],[0.00],[1.7981114929],[9.775778557]
[1904],[7],[8],[0],[0],[0.00],[1.8032462919],[9.797446855]
[1904],[7],[9],[0],[0],[0.00],[1.8150949938],[9.862334837]
[1904],[7],[10],[0],[0],[0.00],[1.8191077026],[9.879972396]
[1904],[7],[11],[0],[0],[0.00],[1.8302228914],[9.937578976]
[1904],[7],[12],[0],[0],[0.00],[1.8355595027],[9.965515079]
[1904],[7],[13],[0],[0],[0.00],[1.8437884538],[10.004208160]
[1904],[7],[14],[0],[0],[0.00],[1.8518931312],[10.049168888]
[1904],[7],[15],[0],[0],[0.00],[1.8566925682],[10.068040501]
[1904],[7],[16],[0],[0],[0.00],[1.8670808636],[10.124848914]
[1904],[7],[17],[0],[0],[0.00],[1.8698797627],[10.134355857]
[1904],[7],[18],[0],[0],[0.00],[1.8804037276],[10.189023533]
[1904],[7],[19],[0],[0],[0.00],[1.8837071467],[10.204367388]
[1904],[7],[20],[0],[0],[0.00],[1.8918836876],[10.242835253]
[1904],[7],[21],[0],[0],[0.00],[1.8976945091],[10.274369180]
[1904],[7],[22],[0],[0],[0.00],[1.9022856271],[10.291489804]
[1904],[7],[23],[0],[0],[0.00],[1.9108324514],[10.338156781]
[1904],[7],[24],[0],[0],[0.00],[1.9126516802],[10.341058752]
[1904],[7],[25],[0],[0],[0.00],[1.9222074648],[10.390890222]
[1904],[7],[26],[0],[0],[0.00],[1.9236157016],[10.394479310]
[1904],[7],[27],[0],[0],[0.00],[1.9315519192],[10.432010740]
[1904],[7],[28],[0],[0],[0.00],[1.9349697857],[10.449549827]
[1904],[7],[29],[0],[0],[0.00],[1.9394208626],[10.465664675]
[1904],[7],[30],[0],[0],[0.00],[1.9457980790],[10.500391813]
[1904],[7],[31],[0],[0],[0.00],[1.9468669796],[10.498231394]
[1904],[8],[1],[0],[0],[0.00],[1.9550512000],[10.541163146]
[1904],[8],[2],[0],[0],[0.00],[1.9547584167],[10.534179988]
[1904],[8],[3],[0],[0],[0.00],[1.9621797905],[10.569594639]
[1904],[8],[4],[0],[0],[0.00],[1.9631896158],[10.573038992]
[1904],[8],[5],[0],[0],[0.00],[1.9674779042],[10.588434399]
[1904],[8],[6],[0],[0],[0.00],[1.9714166673],[10.609722799]
[1904],[8],[7],[0],[0],[0.00],[1.9719260660],[10.603889292]
[1904],[8],[8],[0],[0],[0.00],[1.9783309000],[10.637794378]
[1904],[8],[9],[0],[0],[0.00],[1.9765682476],[10.621666139]
[1904],[8],[10],[0],[0],[0.00],[1.9831335918],[10.653395460]
[1904],[8],[11],[0],[0],[0.00],[1.9818099558],[10.643132349]
[1904],[8],[12],[0],[0],[0.00],[1.9858275240],[10.657639288]
[1904],[8],[13],[0],[0],[0.00],[1.9871485064],[10.664422606]
[1904],[8],[14],[0],[0],[0.00],[1.9872446714],[10.656096537]
[1904],[8],[15],[0],[0],[0.00],[1.9915020081],[10.678975308]
[1904],[8],[16],[0],[0],[0.00],[1.9885339585],[10.655335601]
[1904],[8],[17],[0],[0],[0.00],[1.9938777503],[10.681595302]
[1904],[8],[18],[0],[0],[0.00],[1.9903991985],[10.658556738]
[1904],[8],[19],[0],[0],[0.00],[1.9939809490],[10.671653773]
[1904],[8],[20],[0],[0],[0.00],[1.9926320683],[10.663476707]
[1904],[8],[21],[0],[0],[0.00],[1.9924267776],[10.653660835]
[1904],[8],[22],[0],[0],[0.00],[1.9942588060],[10.663885668]
[1904],[8],[23],[0],[0],[0.00],[1.9903802880],[10.634569546]
[1904],[8],[24],[0],[0],[0.00],[1.9941536507],[10.653558881]
[1904],[8],[25],[0],[0],[0.00],[1.9887957925],[10.619222148]
[1904],[8],[26],[0],[0],[0.00],[1.9917300736],[10.630089389]
[1904],[8],[27],[0],[0],[0.00],[1.9877832038],[10.607135360]
[1904],[8],[28],[0],[0],[0.00],[1.9873287974],[10.596542038]
[1904],[8],[29],[0],[0],[0.00],[1.9865506650],[10.592902156]
[1904],[8],[30],[0],[0],[0.00],[1.9820406899],[10.559738608]
[1904],[8],[31],[0],[0],[0.00],[1.9839152810],[10.569664222]
[1904],[9],[1],[0],[0],[0.00],[1.9770076894],[10.525867613]
[1904],[9],[2],[0],[0],[0.00],[1.9790331685],[10.533350012]
[1904],[9],[3],[0],[0],[0.00],[1.9726653627],[10.496374324]
[1904],[9],[4],[0],[0],[0.00],[1.9719406660],[10.485325842]
[1904],[9],[5],[0],[0],[0.00],[1.9684729380],[10.467099990]
[1904],[9],[6],[0],[0],[0.00],[1.9635750737],[10.431798032]
[1904],[9],[7],[0],[0],[0.00],[1.9632774286],[10.431031306]
[1904],[9],[8],[0],[0],[0.00],[1.9551917183],[10.379921588]
[1904],[9],[9],[0],[0],[0.00],[1.9560352853],[10.382681569]
[1904],[9],[10],[0],[0],[0.00],[1.9475379903],[10.333080630]
[1904],[9],[11],[0],[0],[0.00],[1.9464748298],[10.321596935]
[1904],[9],[12],[0],[0],[0.00],[1.9403797505],[10.288753986]
[1904],[9],[13],[0],[0],[0.00],[1.9353146266],[10.252933464]
[1904],[9],[14],[0],[0],[0.00],[1.9326823355],[10.240287547]
[1904],[9],[15],[0],[0],[0.00],[1.9238393020],[10.184353450]
[1904],[9],[16],[0],[0],[0.00],[1.9232732498],[10.181125849]
[1904],[9],[17],[0],[0],[0.00],[1.9130650841],[10.121031341]
[1904],[9],[18],[0],[0],[0.00],[1.9115846914],[10.108971779]
[1904],[9],[19],[0],[0],[0.00],[1.9030887229],[10.062334372]
[1904],[9],[20],[0],[0],[0.00],[1.8980565448],[10.027519984]
[1904],[9],[21],[0],[0],[0.00],[1.8930637492],[10.002427937]
[1904],[9],[22],[0],[0],[0.00],[1.8839047419],[9.944384727]
[1904],[9],[23],[0],[0],[0.00],[1.8817606850],[9.934077557]
[1904],[9],[24],[0],[0],[0.00],[1.8703444027],[9.866215672]
[1904],[9],[25],[0],[0],[0.00],[1.8683474124],[9.853234954]
[1904],[9],[26],[0],[0],[0.00],[1.8578055310],[9.794396394]
[1904],[9],[27],[0],[0],[0.00],[1.8529514764],[9.761836888]
[1904],[9],[28],[0],[0],[0.00],[1.8456948901],[9.724359341]
[1904],[9],[29],[0],[0],[0.00],[1.8366351034],[9.666914733]
[1904],[9],[30],[0],[0],[0.00],[1.8328102042],[9.648668187]
[1904],[10],[1],[0],[0],[0.00],[1.8207325551],[9.576181471]
[1904],[10],[2],[0],[0],[0.00],[1.8181105437],[9.561758594]
[1904],[10],[3],[0],[0],[0.00],[1.8059878947],[9.493035515]
[1904],[10],[4],[0],[0],[0.00],[1.8014033561],[9.463647227]
[1904],[10],[5],[0],[0],[0.00],[1.7921110881],[9.414562860]
[1904],[10],[6],[0],[0],[0.00],[1.7835263625],[9.360293747]
[1904],[10],[7],[0],[0],[0.00],[1.7780128810],[9.333648518]
[1904],[10],[8],[0],[0],[0.00],[1.7658469208],[9.259988904]
[1904],[10],[9],[0],[0],[0.00],[1.7625177869],[9.243581647]
[1904],[10],[10],[0],[0],[0.00],[1.7493841382],[9.168016099]
[1904],[10],[11],[0],[0],[0.00],[1.7451326780],[9.142455435]
[1904],[10],[12],[0],[0],[0.00],[1.7341822871],[9.083411482]
[1904],[10],[13],[0],[0],[0.00],[1.7264176885],[9.034746863]
[1904],[10],[14],[0],[0],[0.00],[1.7193409547],[8.999889885]
[1904],[10],[15],[0],[0],[0.00],[1.7076780670],[8.928754120]
[1904],[10],[16],[0],[0],[0.00],[1.7036237721],[8.910008464]
[1904],[10],[17],[0],[0],[0.00],[1.6901346619],[8.831305359]
[1904],[10],[18],[0],[0],[0.00],[1.6862632849],[8.810002829]
[1904],[10],[19],[0],[0],[0.00],[1.6741581993],[8.743475967]
[1904],[10],[20],[0],[0],[0.00],[1.6674968528],[8.702495340]
[1904],[10],[21],[0],[0],[0.00],[1.6590902912],[8.660223659]
[1904],[10],[22],[0],[0],[0.00],[1.6484718917],[8.595176214]
[1904],[10],[23],[0],[0],[0.00],[1.6437108890],[8.573840906]
[1904],[10],[24],[0],[0],[0.00],[1.6305263483],[8.495962298]
[1904],[10],[25],[0],[0],[0.00],[1.6270318991],[8.478942201]
[1904],[10],[26],[0],[0],[0.00],[1.6143367200],[8.407955369]
[1904],[10],[27],[0],[0],[0.00],[1.6089590448],[8.376114672]
[1904],[10],[28],[0],[0],[0.00],[1.5995347208],[8.327745223]
[1904],[10],[29],[0],[0],[0.00],[1.5904086789],[8.271909821]
[1904],[10],[30],[0],[0],[0.00],[1.5849998458],[8.247890899]
[1904],[10],[31],[0],[0],[0.00],[1.5727471013],[8.174803200]
[1904],[11],[1],[0],[0],[0.00],[1.5695946749],[8.161755634]
[1904],[11],[2],[0],[0],[0.00],[1.5569143162],[8.089757206]
[1904],[11],[3],[0],[0],[0.00],[1.5529092860],[8.067865185]
[1904],[11],[4],[0],[0],[0.00],[1.5428599975],[8.015271265]
[1904],[11],[5],[0],[0],[0.00],[1.5355743163],[7.971187419]
[1904],[11],[6],[0],[0],[0.00],[1.5296397336],[7.944696046]
[1904],[11],[7],[0],[0],[0.00],[1.5188941601],[7.880177195]
[1904],[11],[8],[0],[0],[0.00],[1.5160477672],[7.870613328]
[1904],[11],[9],[0],[0],[0.00],[1.5040094763],[7.801343342]
[1904],[11],[10],[0],[0],[0.00],[1.5013951506],[7.789615769]
[1904],[11],[11],[0],[0],[0.00],[1.4911893411],[7.735223106]
[1904],[11],[12],[0],[0],[0.00],[1.4859887323],[7.704745903]
[1904],[11],[13],[0],[0],[0.00],[1.4797218911],[7.676402744]
[1904],[11],[14],[0],[0],[0.00],[1.4709765957],[7.623811555]
[1904],[11],[15],[0],[0],[0.00],[1.4684075862],[7.617164516]
[1904],[11],[16],[0],[0],[0.00],[1.4576121147],[7.554374530]
[1904],[11],[17],[0],[0],[0.00],[1.4563258992],[7.552397099]
[1904],[11],[18],[0],[0],[0.00],[1.4464564497],[7.498948678]
[1904],[11],[19],[0],[0],[0.00],[1.4434441599],[7.483008431]
[1904],[11],[20],[0],[0],[0.00],[1.4370717373],[7.453711280]
[1904],[11],[21],[0],[0],[0.00],[1.4306774024],[7.415597820]
[1904],[11],[22],[0],[0],[0.00],[1.4283451421],[7.411179526]
[1904],[11],[23],[0],[0],[0.00],[1.4193045860],[7.358236451]
[1904],[11],[24],[0],[0],[0.00],[1.4191970577],[7.364940019]
[1904],[11],[25],[0],[0],[0.00],[1.4101396993],[7.315245300]
[1904],[11],[26],[0],[0],[0.00],[1.4092733555],[7.313770486]
[1904],[11],[27],[0],[0],[0.00],[1.4030479892],[7.284670469]
[1904],[11],[28],[0],[0],[0.00],[1.3992039632],[7.262633786]
[1904],[11],[29],[0],[0],[0.00],[1.3970812878],[7.259807584]
[1904],[11],[30],[0],[0],[0.00],[1.3902083928],[7.219544701]
[1904],[12],[1],[0],[0],[0.00],[1.3910859087],[7.233454111]
[1904],[12],[2],[0],[0],[0.00],[1.3832974285],[7.190328558]
[1904],[12],[3],[0],[0],[0.00],[1.3844289073],[7.202436812]
[1904],[12],[4],[0],[0],[0.00],[1.3786469680],[7.175037874]
[1904],[12],[5],[0],[0],[0.00],[1.3774245492],[7.169785952]
[1904],[12],[6],[0],[0],[0.00],[1.3755361038],[7.168215985]
[1904],[12],[7],[0],[0],[0.00],[1.3711482457],[7.142876748]
[1904],[12],[8],[0],[0],[0.00],[1.3728185952],[7.162404249]
[1904],[12],[9],[0],[0],[0.00],[1.3667282120],[7.128573611]
[1904],[12],[10],[0],[0],[0.00],[1.3696349944],[7.152761497]
[1904],[12],[11],[0],[0],[0.00],[1.3646259606],[7.128870702]
[1904],[12],[12],[0],[0],[0.00],[1.3659685889],[7.140206328]
[1904],[12],[13],[0],[0],[0.00],[1.3643858089],[7.139893592]
[1904],[12],[14],[0],[0],[0.00],[1.3626724766],[7.130920770]
[1904],[12],[15],[0],[0],[0.00],[1.3649452547],[7.154454871]
[1904],[12],[16],[0],[0],[0.00],[1.3609046668],[7.132258505]
[1904],[12],[17],[0],[0],[0.00],[1.3652886995],[7.166461584]
[1904],[12],[18],[0],[0],[0.00],[1.3613720978],[7.147961622]
[1904],[12],[19],[0],[0],[0.00],[1.3650858770],[7.174745987]
[1904],[12],[20],[0],[0],[0.00],[1.3639111453],[7.175983791]
[1904],[12],[21],[0],[0],[0.00],[1.3649159627],[7.183885031]
[1904],[12],[22],[0],[0],[0.00],[1.3676185849],[7.209934235]
[1904],[12],[23],[0],[0],[0.00],[1.3658829080],[7.201159808]
[1904],[12],[24],[0],[0],[0.00],[1.3714058734],[7.242984224]
[1904],[12],[25],[0],[0],[0.00],[1.3688827817],[7.231738033]
[1904],[12],[26],[0],[0],[0.00],[1.3746708936],[7.272076441]
[1904],[12],[27],[0],[0],[0.00],[1.3740500352],[7.275507830]
[1904],[12],[28],[0],[0],[0.00],[1.3776905846],[7.299919048]
[1904],[12],[29],[0],[0],[0.00],[1.3807045101],[7.327336843]
[1904],[12],[30],[0],[0],[0.00],[1.3814378376],[7.333185079]
[1904],[12],[31],[0],[0],[0.00],[1.3877725940],[7.380229829]
[1905],[1],[1],[0],[0],[0.00],[1.3869287667],[7.378045112]
[1905],[1],[2],[0],[0],[0.00],[1.3944415195],[7.429586244]
[1905],[1],[3],[0],[0],[0.00],[1.3945781941],[7.436271597]
[1905],[1],[4],[0],[0],[0.00],[1.4006780933],[7.476127522]
[1905],[1],[5],[0],[0],[0.00],[1.4039692011],[7.504316443]
[1905],[1],[6],[0],[0],[0.00],[1.4072502566],[7.525404742]
[1905],[1],[7],[0],[0],[0.00],[1.4141175290],[7.575531178]
[1905],[1],[8],[0],[0],[0.00],[1.4152059341],[7.584039629]
[1905],[1],[9],[0],[0],[0.00],[1.4240650634],[7.644175176]
[1905],[1],[10],[0],[0],[0.00],[1.4251935236],[7.655445204]
[1905],[1],[11],[0],[0],[0.00],[1.4334793611],[7.708998628]
[1905],[1],[12],[0],[0],[0.00],[1.4370769372],[7.737834416]
[1905],[1],[13],[0],[0],[0.00],[1.4428678097],[7.774022075]
[1905],[1],[14],[0],[0],[0.00],[1.4500306023],[7.825386601]
[1905],[1],[15],[0],[0],[0.00],[1.4532265698],[7.845768499]
[1905],[1],[16],[0],[0],[0.00],[1.4630327316],[7.911732644]
[1905],[1],[17],[0],[0],[0.00],[1.4653819479],[7.928962542]
[1905],[1],[18],[0],[0],[0.00],[1.4754938692],[7.993868417]
[1905],[1],[19],[0],[0],[0.00],[1.4794824001],[8.023649324]
[1905],[1],[20],[0],[0],[0.00],[1.4876332502],[8.074046748]
[1905],[1],[21],[0],[0],[0.00],[1.4949208141],[8.125254882]
[1905],[1],[22],[0],[0],[0.00],[1.5003193195],[8.158176250]
[1905],[1],[23],[0],[0],[0.00],[1.5106965237],[8.227324145]
[1905],[1],[24],[0],[0],[0.00],[1.5144873023],[8.251864201]
[1905],[1],[25],[0],[0],[0.00],[1.5260236870],[8.325445671]
[1905],[1],[26],[0],[0],[0.00],[1.5305516319],[8.356907631]
[1905],[1],[27],[0],[0],[0.00],[1.5408292485],[8.420022255]
[1905],[1],[28],[0],[0],[0.00],[1.5481649767],[8.470282308]
[1905],[1],[29],[0],[0],[0.00],[1.5557885622],[8.515898137]
[1905],[1],[30],[0],[0],[0.00],[1.5664266588],[8.585967528]
[1905],[1],[31],[0],[0],[0.00],[1.5718660032],[8.619064712]
[1905],[2],[1],[0],[0],[0.00],[1.5844244424],[8.698576025]
[1905],[2],[2],[0],[0],[0.00],[1.5896974952],[8.732831194]
[1905],[2],[3],[0],[0],[0.00],[1.6018059771],[8.806709904]
[1905],[2],[4],[0],[0],[0.00],[1.6092089553],[8.855860073]
[1905],[2],[5],[0],[0],[0.00],[1.6189980427],[8.913771986]
[1905],[2],[6],[0],[0],[0.00],[1.6296624425],[8.982994851]
[1905],[2],[7],[0],[0],[0.00],[1.6369084732],[9.025596647]
[1905],[2],[8],[0],[0],[0.00],[1.6500946584],[9.108344378]
[1905],[2],[9],[0],[0],[0.00],[1.6563332971],[9.146642617]
[1905],[2],[10],[0],[0],[0.00],[1.6699113533],[9.228910598]
[1905],[2],[11],[0],[0],[0.00],[1.6774675733],[9.277266731]
[1905],[2],[12],[0],[0],[0.00],[1.6892615952],[9.346432441]
[1905],[2],[13],[0],[0],[0.00],[1.6997897200],[9.413537120]
[1905],[2],[14],[0],[0],[0.00],[1.7089219456],[9.466100874]
[1905],[2],[15],[0],[0],[0.00],[1.7223671819],[9.549569480]
[1905],[2],[16],[0],[0],[0.00],[1.7297793809],[9.593101039]
[1905],[2],[17],[0],[0],[0.00],[1.7444236953],[9.681111283]
[1905],[2],[18],[0],[0],[0.00],[1.7522761678],[9.729372853]
[1905],[2],[19],[0],[0],[0.00],[1.7658279378],[9.808183854]
[1905],[2],[20],[0],[0],[0.00],[1.7761448256],[9.872467638]
[1905],[2],[21],[0],[0],[0.00],[1.7871643640],[9.934934130]
[1905],[2],[22],[0],[0],[0.00],[1.8005624821],[10.017002216]
[1905],[2],[23],[0],[0],[0.00],[1.8093368224],[10.066815291]
[1905],[2],[24],[0],[0],[0.00],[1.8246455461],[10.157911285]
[1905],[2],[25],[0],[0],[0.00],[1.8329943438],[10.207119412]
[1905],[2],[26],[0],[0],[0.00],[1.8480030217],[10.293596079]
[1905],[2],[27],[0],[0],[0.00],[1.8581385442],[10.354999829]
[1905],[2],[28],[0],[0],[0.00],[1.8709793686],[10.426849155]
[1905],[3],[1],[0],[0],[0.00],[1.8841183531],[10.505975993]
[1905],[3],[2],[0],[0],[0.00],[1.8944126593],[10.562894586]
[1905],[3],[3],[0],[0],[0.00],[1.9100156746],[10.654617792]
[1905],[3],[4],[0],[0],[0.00],[1.9190931357],[10.706003356]
[1905],[3],[5],[0],[0],[0.00],[1.9352141475],[10.797902118]
[1905],[3],[6],[0],[0],[0.00],[1.9452789155],[10.856883916]
[1905],[3],[7],[0],[0],[0.00],[1.9597880111],[10.937069384]
[1905],[3],[8],[0],[0],[0.00],[1.9725372302],[11.012258029]
[1905],[3],[9],[0],[0],[0.00],[1.9844356339],[11.076664312]
[1905],[3],[10],[0],[0],[0.00],[1.9999942690],[11.166802783]
[1905],[3],[11],[0],[0],[0.00],[2.0100185701],[11.221523950]
[1905],[3],[12],[0],[0],[0.00],[2.0268681678],[11.316408898]
[1905],[3],[13],[0],[0],[0.00],[2.0370252945],[11.373768374]
[1905],[3],[14],[0],[0],[0.00],[2.0529619990],[11.460735981]
[1905],[3],[15],[0],[0],[0.00],[2.0652735089],[11.531523904]
[1905],[3],[16],[0],[0],[0.00],[2.0787755214],[11.603288542]
[1905],[3],[17],[0],[0],[0.00],[2.0940082843],[11.690016309]
[1905],[3],[18],[0],[0],[0.00],[2.1051665309],[11.749028560]
[1905],[3],[19],[0],[0],[0.00],[2.1223549863],[11.844464218]
[1905],[3],[20],[0],[0],[0.00],[2.1328091996],[11.901234824]
[1905],[3],[21],[0],[0],[0.00],[2.1498683060],[11.993060507]
[1905],[3],[22],[0],[0],[0.00],[2.1617838987],[12.059519154]
[1905],[3],[23],[0],[0],[0.00],[2.1768092802],[12.138024365]
[1905],[3],[24],[0],[0],[0.00],[2.1915197624],[12.220037774]
[1905],[3],[25],[0],[0],[0.00],[2.2039593729],[12.284023405]
[1905],[3],[26],[0],[0],[0.00],[2.2211301752],[12.377797566]
[1905],[3],[27],[0],[0],[0.00],[2.2321191182],[12.435164406]
[1905],[3],[28],[0],[0],[0.00],[2.2499641129],[12.529760964]
[1905],[3],[29],[0],[0],[0.00],[2.2616184530],[12.592486155]
[1905],[3],[30],[0],[0],[0.00],[2.2780185752],[12.676717328]
[1905],[3],[31],[0],[0],[0.00],[2.2921116400],[12.753323820]
[1905],[4],[1],[0],[0],[0.00],[2.3059238052],[12.822625067]
[1905],[4],[2],[0],[0],[0.00],[2.3227720178],[12.912883806]
[1905],[4],[3],[0],[0],[0.00],[2.3345297405],[12.971997311]
[1905],[4],[4],[0],[0],[0.00],[2.3527979167],[13.067201150]
[1905],[4],[5],[0],[0],[0.00],[2.3643802790],[13.127109034]
[1905],[4],[6],[0],[0],[0.00],[2.3819209417],[13.215620238]
[1905],[4],[7],[0],[0],[0.00],[2.3953802152],[13.286618948]
[1905],[4],[8],[0],[0],[0.00],[2.4105638469],[13.361076800]
[1905],[4],[9],[0],[0],[0.00],[2.4268355789],[13.446330954]
[1905],[4],[10],[0],[0],[0.00],[2.4395522130],[13.508086791]
[1905],[4],[11],[0],[0],[0.00],[2.4578685765],[13.601751366]
[1905],[4],[12],[0],[0],[0.00],[2.4695966310],[13.659905336]
[1905],[4],[13],[0],[0],[0.00],[2.4879717856],[13.750914127]
[1905],[4],[14],[0],[0],[0.00],[2.5008597603],[13.816554707]
[1905],[4],[15],[0],[0],[0.00],[2.5173237978],[13.895531889]
[1905],[4],[16],[0],[0],[0.00],[2.5328418161],[13.974763518]
[1905],[4],[17],[0],[0],[0.00],[2.5466542068],[14.039741007]
[1905],[4],[18],[0],[0],[0.00],[2.5646695961],[14.129931667]
[1905],[4],[19],[0],[0],[0.00],[2.5767791792],[14.187452097]
[1905],[4],[20],[0],[0],[0.00],[2.5956440228],[14.279025462]
[1905],[4],[21],[0],[0],[0.00],[2.6081049368],[14.339974709]
[1905],[4],[22],[0],[0],[0.00],[2.6256836193],[14.422451218]
[1905],[4],[23],[0],[0],[0.00],[2.6403696006],[14.495190886]
[1905],[4],[24],[0],[0],[0.00],[2.6553565794],[14.563633511]
[1905],[4],[25],[0],[0],[0.00],[2.6727818751],[14.648796260]
[1905],[4],[26],[0],[0],[0.00],[2.6855106719],[14.706766842]
[1905],[4],[27],[0],[0],[0.00],[2.7045103305],[14.796998117]
[1905],[4],[28],[0],[0],[0.00],[2.7167549368],[14.854247262]
[1905],[4],[29],[0],[0],[0.00],[2.7352135724],[14.938905877]
[1905],[4],[30],[0],[0],[0.00],[2.7490824405],[15.005200226]
[1905],[5],[1],[0],[0],[0.00],[2.7652411051],[15.076953087]
[1905],[5],[2],[0],[0],[0.00],[2.7818504660],[15.155950234]
[1905],[5],[3],[0],[0],[0.00],[2.7953942554],[15.215231546]
[1905],[5],[4],[0],[0],[0.00],[2.8141676994],[15.302300922]
[1905],[5],[5],[0],[0],[0.00],[2.8264304873],[15.356950083]
[1905],[5],[6],[0],[0],[0.00],[2.8454605984],[15.442199478]
[1905],[5],[7],[0],[0],[0.00],[2.8585984618],[15.502473466]
[1905],[5],[8],[0],[0],[0.00],[2.8758261777],[15.576927052]
[1905],[5],[9],[0],[0],[0.00],[2.8914622833],[15.649031653]
[1905],[5],[10],[0],[0],[0.00],[2.9059482515],[15.710132886]
[1905],[5],[11],[0],[0],[0.00],[2.9241516756],[15.792409189]
[1905],[5],[12],[0],[0],[0.00],[2.9366678618],[15.845526001]
[1905],[5],[13],[0],[0],[0.00],[2.9559113372],[15.929630308]
[1905],[5],[14],[0],[0],[0.00],[2.9684699544],[15.984612056]
[1905],[5],[15],[0],[0],[0.00],[2.9865752894],[16.060779112]
[1905],[5],[16],[0],[0],[0.00],[3.0011677992],[16.125717691]
[1905],[5],[17],[0],[0],[0.00],[3.0166499695],[16.188788474]
[1905],[5],[18],[0],[0],[0.00],[3.0339936816],[16.264981389]
[1905],[5],[19],[0],[0],[0.00],[3.0469891228],[16.317540345]
[1905],[5],[20],[0],[0],[0.00],[3.0660782556],[16.398815388]
[1905],[5],[21],[0],[0],[0.00],[3.0782739207],[16.449493893]
[1905],[5],[22],[0],[0],[0.00],[3.0970024873],[16.526160910]
[1905],[5],[23],[0],[0],[0.00],[3.1105836403],[16.584145702]
[1905],[5],[24],[0],[0],[0.00],[3.1270438628],[16.649017022]
[1905],[5],[25],[0],[0],[0.00],[3.1433188815],[16.718283424]
[1905],[5],[26],[0],[0],[0.00],[3.1569879130],[16.771088642]
[1905],[5],[27],[0],[0],[0.00],[3.1755669122],[16.848024293]
[1905],[5],[28],[0],[0],[0.00],[3.1876479204],[16.895506177]
[1905],[5],[29],[0],[0],[0.00],[3.2066824684],[16.971291992]
[1905],[5],[30],[0],[0],[0.00],[3.2193603547],[17.022890759]
[1905],[5],[31],[0],[0],[0.00],[3.2366811156],[17.089018547]
[1905],[6],[1],[0],[0],[0.00],[3.2517484210],[17.150904694]
[1905],[6],[2],[0],[0],[0.00],[3.2662089549],[17.204431258]
[1905],[6],[3],[0],[0],[0.00],[3.2839381735],[17.275714190]
[1905],[6],[4],[0],[0],[0.00],[3.2961427499],[17.321036171]
[1905],[6],[5],[0],[0],[0.00],[3.3151121692],[17.394453021]
[1905],[6],[6],[0],[0],[0.00],[3.3270508852],[17.440462441]
[1905],[6],[7],[0],[0],[0.00],[3.3450169732],[17.506963677]
[1905],[6],[8],[0],[0],[0.00],[3.3588169687],[17.561393267]
